Customer Key,First Name,Last Name,Full Name,BirthDate,MaritalStatus,Gender,YearlyIncome,TotalChildren,EduLevel,Occupation,DateFirstPurchase,CommuteDistance,CustomerCity,CustomerCountry
20861,Nicolas,Nara,Nicolas Nara,1975-01-15,M,Male,40000,0,Graduate Degree,Clerical,2020-09-24,0-1 Miles,Münster,Germany
20862,Marshall,Sutton,Marshall Sutton,1980-10-08,M,Male,40000,0,Graduate Degree,Clerical,2020-05-16,0-1 Miles,London,United Kingdom
20863,Erica,Xu,Erica Xu,1975-02-11,M,Female,40000,0,Graduate Degree,Clerical,2020-05-27,0-1 Miles,Oxford,United Kingdom
20864,Grace,Howard,Grace Howard,1974-09-24,M,Female,50000,0,Graduate Degree,Skilled Manual,2020-05-26,0-1 Miles,Leeds,United Kingdom
20865,Luis,Ross,Luis Ross,1928-03-19,M,Male,20000,2,Partial College,Manual,2021-08-01,2-5 Miles,Kassel,Germany
20866,David,Jones,David Jones,1927-12-01,M,Male,130000,0,Bachelors,Professional,2020-06-07,0-1 Miles,Kirkby,United Kingdom
20867,Noah,Johnson,Noah Johnson,1957-10-20,M,Male,10000,3,Partial College,Manual,2021-10-01,0-1 Miles,Roubaix,France
20868,Misty,Shan,Misty Shan,1957-03-09,M,Female,10000,4,High School,Manual,2021-04-04,0-1 Miles,Lancaster,United Kingdom
20869,David,Martinez,David Martinez,1979-12-23,S,Male,10000,2,High School,Manual,2020-06-21,0-1 Miles,Newcastle upon Tyne,United Kingdom
20870,Jaime,Moreno,Jaime Moreno,1973-08-07,S,Female,10000,2,High School,Manual,2020-10-10,0-1 Miles,Kassel,Germany
20871,Adriana,Arthur,Adriana Arthur,1979-09-13,S,Female,10000,3,High School,Manual,2021-03-31,0-1 Miles,Erlangen,Germany
20872,Theodore,Moreno,Theodore Moreno,1984-08-16,S,Male,10000,3,High School,Manual,2020-06-22,0-1 Miles,Gateshead,United Kingdom
20873,Joel,Subram,Joel Subram,1974-05-22,M,Male,20000,1,Partial College,Manual,2021-05-05,2-5 Miles,Hannover,Germany
20874,Edwin,Lal,Edwin Lal,1974-05-20,S,Male,20000,1,Partial College,Manual,2020-10-16,0-1 Miles,Paderborn,Germany
20875,Julia,Washington,Julia Washington,1974-06-05,M,Female,20000,1,Partial College,Manual,2020-06-20,2-5 Miles,Watford,United Kingdom
20876,Jackson,Alexander,Jackson Alexander,1973-10-25,S,Male,30000,1,Bachelors,Clerical,2020-10-10,1-2 Miles,Darmstadt,Germany
20877,Richard,Ross,Richard Ross,1974-04-12,S,Male,30000,1,Bachelors,Clerical,2021-09-18,1-2 Miles,Tremblay-en-France,France
20878,Erika,Ortega,Erika Ortega,1979-01-21,M,Female,30000,1,Bachelors,Clerical,2021-10-19,0-1 Miles,Paris,France
20879,Pamela,Sanchez,Pamela Sanchez,1979-09-03,M,Female,40000,0,Graduate Degree,Clerical,2020-06-09,0-1 Miles,London,United Kingdom
20880,Isabella,Washington,Isabella Washington,1978-04-17,S,Female,10000,3,High School,Manual,2020-07-14,0-1 Miles,Leeds,United Kingdom
20881,Wendy,Navarro,Wendy Navarro,1978-06-03,S,Female,20000,1,Partial College,Manual,2021-10-04,2-5 Miles,Bury,United Kingdom
20882,Sabrina,Suarez,Sabrina Suarez,1984-03-06,M,Female,20000,1,Partial College,Manual,2021-11-12,2-5 Miles,Les Ulis,France
20883,Latoya,Rai,Latoya Rai,1978-11-12,M,Female,30000,1,Bachelors,Clerical,2021-11-16,2-5 Miles,Paris,France
20884,Darren,Schmidt,Darren Schmidt,1972-07-08,S,Male,30000,1,Bachelors,Clerical,2021-11-08,1-2 Miles,Bobigny,France
20885,Terry,Xie,Terry Xie,1973-03-14,S,Male,30000,1,Bachelors,Clerical,2020-07-01,1-2 Miles,Liverpool,United Kingdom
20886,Bruce,Raman,Bruce Raman,1972-09-07,M,Male,30000,1,Bachelors,Clerical,2020-07-04,2-5 Miles,Gateshead,United Kingdom
20887,Damien,Li,Damien Li,1972-01-01,S,Male,10000,4,Partial High School,Manual,2021-11-10,0-1 Miles,Roissy en Brie,France
20888,Clayton,Raje,Clayton Raje,1971-07-21,S,Male,10000,4,Partial High School,Manual,2021-11-14,0-1 Miles,Tremblay-en-France,France
20889,Manuel,Patel,Manuel Patel,1977-06-20,S,Male,20000,1,High School,Manual,2021-08-07,2-5 Miles,High Wycombe,United Kingdom
20890,Clayton,Anand,Clayton Anand,1972-04-14,S,Male,20000,1,High School,Manual,2020-07-26,1-2 Miles,York,United Kingdom
20891,Darrell,Anand,Darrell Anand,1978-11-10,M,Male,40000,0,Bachelors,Clerical,2021-06-02,0-1 Miles,Colombes,France
20892,Henry,Sara,Henry Sara,1973-01-08,M,Male,40000,0,Bachelors,Clerical,2020-07-01,0-1 Miles,London,United Kingdom
20893,Robert,Hall,Robert Hall,1933-02-02,M,Male,30000,1,Bachelors,Clerical,2021-12-12,0-1 Miles,Bottrop,Germany
20894,Alyssa,Thomas,Alyssa Thomas,1972-03-20,S,Female,20000,2,High School,Manual,2021-11-24,0-1 Miles,Dunkerque,France
20895,Ruben,Jimenez,Ruben Jimenez,1972-06-09,S,Male,30000,1,Bachelors,Clerical,2021-12-01,0-1 Miles,Paris,France
20896,Arthur,Sai,Arthur Sai,1971-11-11,M,Male,30000,1,Bachelors,Skilled Manual,2020-10-09,0-1 Miles,Grevenbroich,Germany
20897,Mayra,Sai,Mayra Sai,1971-08-24,M,Female,30000,1,Bachelors,Skilled Manual,2021-10-20,0-1 Miles,Les Ulis,France
20898,Grant,Ferrier,Grant Ferrier,1972-01-24,M,Male,30000,1,Bachelors,Skilled Manual,2021-10-20,0-1 Miles,Berlin,Germany
20899,Angela,Cook,Angela Cook,1971-05-06,S,Female,10000,5,Partial High School,Manual,2022-01-19,0-1 Miles,Roubaix,France
20900,Natalie,Russell,Natalie Russell,1970-10-01,S,Female,10000,4,Partial High School,Manual,2021-09-26,0-1 Miles,Kirkby,United Kingdom
20901,Chad,Xu,Chad Xu,1971-04-01,S,Male,20000,2,High School,Manual,2021-12-09,0-1 Miles,Suresnes,France
20902,Shane,Subram,Shane Subram,1976-12-02,M,Male,30000,1,Bachelors,Skilled Manual,2022-01-15,0-1 Miles,Warrington,United Kingdom
20903,Robyn,Diaz,Robyn Diaz,1971-04-25,M,Female,30000,1,Bachelors,Skilled Manual,2021-05-27,0-1 Miles,Dresden,Germany
20904,Ebony,Gomez,Ebony Gomez,1971-03-18,M,Female,30000,1,Bachelors,Skilled Manual,2021-12-31,0-1 Miles,Billericay,United Kingdom
20905,Jessie,Munoz,Jessie Munoz,1969-12-03,S,Female,10000,5,Partial High School,Manual,2021-12-19,0-1 Miles,Sèvres,France
20906,Briana,Ruiz,Briana Ruiz,1969-11-06,S,Female,10000,5,Partial High School,Manual,2021-12-06,0-1 Miles,Runcorn,United Kingdom
20907,Terrence,Shan,Terrence Shan,1970-05-21,S,Male,10000,3,Partial High School,Manual,2021-08-13,0-1 Miles,Milton Keynes,United Kingdom
20908,Wyatt,Foster,Wyatt Foster,1975-04-20,S,Male,10000,3,Partial High School,Manual,2021-06-02,0-1 Miles,Neunkirchen,Germany
20909,Kelly,Weadock,Kelly Weadock,1968-10-19,S,Female,10000,3,Partial High School,Manual,2021-04-10,0-1 Miles,London,United Kingdom
20910,Carolyn,Malhotra,Carolyn Malhotra,1977-02-17,M,Female,40000,0,Bachelors,Professional,2021-09-25,0-1 Miles,Paris,France
20911,Katrina,Raje,Katrina Raje,1972-01-30,M,Female,40000,0,Bachelors,Professional,2021-11-12,0-1 Miles,Paris,France
20912,Christy,Hu,Christy Hu,1972-05-01,M,Female,40000,0,Bachelors,Professional,2020-10-27,0-1 Miles,Ingolstadt,Germany
20913,Wesley,Liu,Wesley Liu,1968-10-28,S,Male,30000,2,Partial College,Clerical,2020-11-01,0-1 Miles,Kiel,Germany
20914,Gilbert,Zeng,Gilbert Zeng,1978-10-19,M,Male,30000,1,Partial College,Clerical,2020-11-03,0-1 Miles,Berlin,Germany
20915,Latasha,Carlson,Latasha Carlson,1970-10-16,S,Female,30000,2,Partial College,Clerical,2021-12-20,0-1 Miles,Colomiers,France
20916,Kathleen,Carlson,Kathleen Carlson,1970-11-09,S,Female,30000,2,Partial College,Clerical,2021-06-17,0-1 Miles,Hannover,Germany
20917,Tonya,Tang,Tonya Tang,1976-02-20,M,Female,40000,1,Bachelors,Skilled Manual,2020-08-24,0-1 Miles,London,United Kingdom
20918,Neil,Ramos,Neil Ramos,1975-10-31,M,Male,30000,2,Partial College,Clerical,2021-09-23,0-1 Miles,Boulogne-sur-Mer,France
20919,Gretchen,Rivas,Gretchen Rivas,1980-09-16,S,Female,30000,2,Partial College,Clerical,2022-01-08,0-1 Miles,Lille,France
20920,Jaclyn,Rai,Jaclyn Rai,1975-06-21,S,Female,30000,2,Partial College,Clerical,2022-01-13,0-1 Miles,Lille,France
20921,Melinda,Carlson,Melinda Carlson,1975-12-22,M,Female,40000,1,Bachelors,Skilled Manual,2020-08-25,0-1 Miles,Gloucestershire,United Kingdom
20922,Clayton,Wagner,Clayton Wagner,1970-01-17,M,Male,40000,1,Bachelors,Skilled Manual,2020-08-02,0-1 Miles,London,United Kingdom
20923,Isabella,Powell,Isabella Powell,1969-05-08,M,Female,40000,1,Bachelors,Skilled Manual,2020-11-23,0-1 Miles,Hamburg,Germany
20924,Alberto,Sanz,Alberto Sanz,1983-06-05,S,Male,20000,0,High School,Manual,2021-06-28,2-5 Miles,Werne,Germany
20925,Kristin,Xu,Kristin Xu,1984-10-02,S,Female,20000,4,High School,Manual,2021-09-06,0-1 Miles,Roubaix,France
20926,Jeffery,Guo,Jeffery Guo,1985-01-14,S,Male,20000,4,High School,Manual,2021-12-17,0-1 Miles,Versailles,France
20927,Tammy,Martinez,Tammy Martinez,1984-12-13,S,Female,20000,5,High School,Manual,2021-11-10,0-1 Miles,Dresden,Germany
20928,Raymond,Kapoor,Raymond Kapoor,1985-04-15,S,Male,30000,3,Partial College,Clerical,2021-10-28,0-1 Miles,Mühlheim,Germany
20929,Darryl,Zeng,Darryl Zeng,1984-12-09,S,Male,30000,3,Partial College,Clerical,2021-03-07,0-1 Miles,York,United Kingdom
20930,Drew,Chande,Drew Chande,1968-12-11,M,Male,40000,1,Bachelors,Skilled Manual,2020-11-20,0-1 Miles,Werne,Germany
20931,Brian,Sanchez,Brian Sanchez,1969-04-13,M,Male,40000,1,Bachelors,Skilled Manual,2020-08-18,0-1 Miles,Cheltenham,United Kingdom
20932,Cole,Kelly,Cole Kelly,1967-11-23,S,Male,30000,1,Partial College,Clerical,2021-11-12,2-5 Miles,Dunkerque,France
20933,Laura,Li,Laura Li,1984-02-23,S,Female,30000,4,Partial College,Clerical,2020-08-20,0-1 Miles,Oxford,United Kingdom
20934,Haley,Young,Haley Young,1983-02-01,S,Female,30000,5,Partial College,Clerical,2021-12-14,0-1 Miles,Lille,France
20935,Desiree,Jimenez,Desiree Jimenez,1983-04-13,S,Female,30000,5,Partial College,Clerical,2021-11-11,0-1 Miles,Paris,France
20936,Christy,Cai,Christy Cai,1982-12-20,S,Female,30000,0,Partial College,Clerical,2021-12-26,0-1 Miles,Saint Ouen,France
20937,Natalie,Williams,Natalie Williams,1983-01-02,S,Female,30000,0,Partial College,Clerical,2021-09-04,2-5 Miles,Hof,Germany
20938,Carolyn,Rowe,Carolyn Rowe,1983-02-20,S,Female,30000,0,Partial College,Clerical,2022-01-08,2-5 Miles,Milton Keynes,United Kingdom
20939,Joshua,Johnson,Joshua Johnson,1982-03-04,S,Male,20000,0,High School,Manual,2021-11-17,1-2 Miles,Erlangen,Germany
20940,Jillian,Rodriguez,Jillian Rodriguez,1982-02-25,S,Female,20000,0,High School,Manual,2021-02-12,1-2 Miles,Colombes,France
20941,Arturo,Guo,Arturo Guo,1981-01-05,M,Male,10000,0,Partial High School,Manual,2021-02-21,0-1 Miles,Saint Germain en Laye,France
20942,Tasha,Sharma,Tasha Sharma,1986-03-22,S,Female,20000,0,High School,Manual,2021-03-25,5-10 Miles,Pantin,France
20943,Brett,Rana,Brett Rana,1980-09-28,S,Male,20000,0,High School,Manual,2021-09-27,2-5 Miles,Newcastle upon Tyne,United Kingdom
20944,Rebecca,Hernandez,Rebecca Hernandez,1981-11-22,S,Female,20000,0,High School,Manual,2021-02-06,5-10 Miles,Chatou,France
20945,Roger,Tang,Roger Tang,1981-11-23,S,Male,30000,0,Partial College,Clerical,2020-11-27,0-1 Miles,München,Germany
20946,Abby,Chandra,Abby Chandra,1981-09-24,S,Female,30000,0,Partial College,Clerical,2021-09-14,2-5 Miles,Paderborn,Germany
20947,Marie,Alvarez,Marie Alvarez,1981-12-06,S,Female,30000,0,Partial College,Clerical,2022-01-25,2-5 Miles,London,United Kingdom
20948,Xavier,White,Xavier White,1981-01-05,S,Male,30000,0,Partial College,Clerical,2021-03-24,0-1 Miles,Versailles,France
20949,Sandra,Liang,Sandra Liang,1980-03-09,S,Female,10000,0,Partial High School,Manual,2021-03-30,0-1 Miles,Cheltenham,United Kingdom
20950,Albert,Suarez,Albert Suarez,1985-11-09,S,Male,20000,0,Partial High School,Manual,2021-05-06,0-1 Miles,Birmingham,United Kingdom
20951,Darrell,Jai,Darrell Jai,1980-03-21,S,Male,20000,0,Partial High School,Manual,2021-08-11,1-2 Miles,London,United Kingdom
20952,Micah,Ye,Micah Ye,1979-11-02,S,Male,20000,0,Partial High School,Manual,2021-12-14,0-1 Miles,Oxon,United Kingdom
20953,Neil,Rubio,Neil Rubio,1979-12-03,S,Male,20000,0,Partial High School,Manual,2021-11-18,1-2 Miles,Lieusaint,France
20954,Nathan,Foster,Nathan Foster,1985-10-07,S,Male,20000,0,Partial High School,Manual,2021-09-15,0-1 Miles,Metz,France
20955,Dawn,Pal,Dawn Pal,1986-03-08,S,Female,30000,0,Partial College,Clerical,2021-12-03,2-5 Miles,Saint Germain en Laye,France
20956,Kristy,Alonso,Kristy Alonso,1981-02-24,S,Female,30000,0,Partial College,Clerical,2021-11-06,0-1 Miles,Les Ulis,France
20957,Darren,Kapoor,Darren Kapoor,1980-07-15,S,Male,30000,0,Partial College,Clerical,2021-06-21,0-1 Miles,Roissy en Brie,France
20958,Gerald,Alonso,Gerald Alonso,1981-03-25,S,Male,30000,0,Partial College,Clerical,2021-01-29,0-1 Miles,Sulzbach Taunus,Germany
20959,Ruben,Arun,Ruben Arun,1968-04-13,M,Male,20000,1,Graduate Degree,Clerical,2021-11-02,0-1 Miles,Saint-Denis,France
20960,Darrell,Beck,Darrell Beck,1967-09-02,S,Male,20000,1,Graduate Degree,Clerical,2021-05-18,0-1 Miles,Paris,France
20961,Keith,Goldberg,Keith Goldberg,1966-09-06,M,Male,10000,1,Bachelors,Manual,2021-12-23,0-1 Miles,Roncq,France
20962,Sharon,Xie,Sharon Xie,1966-11-17,M,Female,20000,1,Graduate Degree,Clerical,2021-04-12,0-1 Miles,Paris,France
20963,Teresa,Dominguez,Teresa Dominguez,1967-03-13,M,Female,20000,1,Graduate Degree,Clerical,2021-03-06,0-1 Miles,Kirkby,United Kingdom
20964,Emily,Butler,Emily Butler,1946-12-13,S,Female,10000,1,Graduate Degree,Clerical,2021-08-30,0-1 Miles,Saint Germain en Laye,France
20965,Cynthia,Subram,Cynthia Subram,1946-05-04,M,Female,30000,1,Graduate Degree,Clerical,2021-07-07,0-1 Miles,W. York,United Kingdom
20966,Virginia,Madan,Virginia Madan,1973-04-08,M,Female,30000,5,Graduate Degree,Clerical,2021-12-09,0-1 Miles,Colomiers,France
20967,Casey,Rowe,Casey Rowe,1962-10-22,M,Male,10000,1,Partial College,Manual,2021-06-02,0-1 Miles,Bonn,Germany
20968,Arturo,Yuan,Arturo Yuan,1963-01-03,M,Male,10000,1,Partial College,Manual,2021-07-11,0-1 Miles,York,United Kingdom
20969,Ashley,Foster,Ashley Foster,1962-06-22,M,Female,10000,2,Partial College,Manual,2021-05-14,1-2 Miles,Drancy,France
20970,Isaiah,Richardson,Isaiah Richardson,1965-05-10,S,Male,10000,2,Partial College,Manual,2020-11-04,0-1 Miles,Saarlouis,Germany
20971,Preston,Suri,Preston Suri,1942-09-07,S,Male,10000,2,Bachelors,Clerical,2021-11-02,0-1 Miles,Les Ulis,France
20972,Francisco,Vance,Francisco Vance,1942-12-12,M,Male,20000,1,Bachelors,Clerical,2021-10-16,0-1 Miles,Birmingham,United Kingdom
20973,April,Andersen,April Andersen,1949-04-20,M,Female,30000,1,Graduate Degree,Clerical,2021-09-06,0-1 Miles,London,United Kingdom
20974,George,Subram,George Subram,1945-04-19,M,Male,10000,2,Bachelors,Clerical,2021-07-02,0-1 Miles,Paris,France
20975,Jerry,Andersen,Jerry Andersen,1945-09-06,M,Male,20000,1,Bachelors,Clerical,2020-08-21,0-1 Miles,Bury,United Kingdom
20976,Jaclyn,Kumar,Jaclyn Kumar,1952-08-31,M,Female,10000,2,Partial College,Manual,2021-08-01,0-1 Miles,Pantin,France
20977,Mario,Andersen,Mario Andersen,1958-03-22,M,Male,20000,1,Bachelors,Clerical,2021-01-18,0-1 Miles,Roubaix,France
20978,Bruce,Srini,Bruce Srini,1947-06-24,M,Male,20000,1,Partial College,Manual,2021-08-01,0-1 Miles,Eilenburg,Germany
20979,Diane,Jimenez,Diane Jimenez,1947-04-25,M,Female,20000,1,Partial College,Manual,2020-11-24,0-1 Miles,Mühlheim,Germany
20980,Matthew,Miller,Matthew Miller,1947-02-07,S,Male,30000,1,Bachelors,Clerical,2020-11-10,0-1 Miles,Solingen,Germany
20981,Craig,Romero,Craig Romero,1947-12-24,M,Male,10000,3,Partial College,Manual,2021-02-06,0-1 Miles,Berlin,Germany
20982,Arthur,Jiménez,Arthur Jiménez,1947-08-09,S,Male,40000,1,Graduate Degree,Clerical,2020-09-04,0-1 Miles,York,United Kingdom
20983,Meredith,Vance,Meredith Vance,1986-06-22,S,Female,10000,0,Partial College,Manual,2019-12-15,0-1 Miles,East Brisbane,Australia
20984,Sabrina,Rubio,Sabrina Rubio,1985-11-09,M,Female,10000,0,Partial College,Manual,2019-12-07,0-1 Miles,Melton,Australia
20985,Autumn,Liu,Autumn Liu,1985-07-16,M,Female,20000,0,Bachelors,Clerical,2019-12-21,0-1 Miles,Sydney,Australia
20986,Brandi,Blanco,Brandi Blanco,1982-10-25,M,Female,10000,0,High School,Manual,2021-10-05,2-5 Miles,Brisbane,Australia
20987,Marshall,Zeng,Marshall Zeng,1983-06-12,S,Male,10000,0,High School,Manual,2019-11-30,1-2 Miles,Matraville,Australia
20988,Anna,Martin,Anna Martin,1982-09-21,M,Female,10000,0,High School,Manual,2019-12-03,0-1 Miles,Melton,Australia
20989,Cassandra,Sara,Cassandra Sara,1981-08-25,M,Female,10000,1,High School,Manual,2019-12-15,2-5 Miles,Sydney,Australia
20990,Mayra,Raman,Mayra Raman,1982-04-09,M,Female,10000,1,High School,Manual,2019-12-21,2-5 Miles,Port Macquarie,Australia
20991,Frederick,Sai,Frederick Sai,1982-06-05,M,Male,10000,1,High School,Manual,2019-12-05,2-5 Miles,Warrnambool,Australia
20992,Julio,Serrano,Julio Serrano,1985-01-12,M,Male,20000,0,Bachelors,Clerical,2019-11-30,0-1 Miles,Gold Coast,Australia
20993,Mitchell,Xie,Mitchell Xie,1984-10-11,S,Male,20000,0,Bachelors,Clerical,2019-11-30,0-1 Miles,Perth,Australia
20994,Autumn,Ma,Autumn Ma,1985-04-21,M,Female,20000,0,Bachelors,Clerical,2019-11-30,0-1 Miles,Caloundra,Australia
20995,Danny,Suarez,Danny Suarez,1984-08-16,S,Male,20000,0,Bachelors,Clerical,2019-11-29,0-1 Miles,Caloundra,Australia
20996,Keith,Shan,Keith Shan,1984-09-19,S,Male,20000,0,Bachelors,Clerical,2019-12-05,0-1 Miles,Hervey Bay,Australia
20997,Joanna,Ashe,Joanna Ashe,1985-01-06,M,Female,20000,0,Bachelors,Clerical,2020-01-18,0-1 Miles,Lane Cove,Australia
20998,Eugene,She,Eugene She,1983-07-03,M,Male,20000,0,Bachelors,Clerical,2020-01-26,0-1 Miles,Caloundra,Australia
20999,Carolyn,Garcia,Carolyn Garcia,1983-10-25,M,Female,20000,0,Bachelors,Clerical,2020-01-03,0-1 Miles,East Brisbane,Australia
21000,Geoffrey,Perez,Geoffrey Perez,1983-09-23,M,Male,20000,0,Bachelors,Clerical,2020-01-25,0-1 Miles,Darlinghurst,Australia
21001,Clinton,Gutierrez,Clinton Gutierrez,1983-10-04,S,Male,20000,0,Bachelors,Clerical,2020-01-14,0-1 Miles,Hawthorne,Australia
21002,Carolyn,Rodriguez,Carolyn Rodriguez,1983-04-26,S,Female,20000,0,Partial College,Manual,2020-01-03,0-1 Miles,North Ryde,Australia
21003,Jimmy,Hernandez,Jimmy Hernandez,1967-05-13,M,Male,20000,1,Partial College,Manual,2021-02-10,1-2 Miles,Pantin,France
21004,Kaitlyn,Campbell,Kaitlyn Campbell,1972-11-02,M,Female,30000,4,Graduate Degree,Clerical,2021-01-06,0-1 Miles,Tremblay-en-France,France
21005,Barbara,Zhu,Barbara Zhu,1965-08-26,M,Female,10000,1,High School,Manual,2021-08-13,2-5 Miles,Suresnes,France
21006,Sydney,Young,Sydney Young,1966-01-18,S,Female,20000,1,Partial College,Manual,2020-11-19,0-1 Miles,Frankfurt,Germany
21007,Nuan,Ma,Nuan Ma,1971-04-18,M,Male,20000,1,Partial College,Manual,2021-10-03,1-2 Miles,Paderborn,Germany
21008,Melody,Carlson,Melody Carlson,1966-01-18,S,Female,20000,1,Partial College,Manual,2020-11-06,0-1 Miles,Stuttgart,Germany
21009,Clinton,Sandberg,Clinton Sandberg,1966-04-06,S,Male,20000,1,Partial College,Manual,2021-12-05,1-2 Miles,Stuttgart,Germany
21010,Ruben,Navarro,Ruben Navarro,1971-12-07,M,Male,20000,1,Partial College,Manual,2021-06-17,1-2 Miles,Stuttgart,Germany
21011,Aimee,Wang,Aimee Wang,1966-05-25,S,Female,20000,1,Partial College,Manual,2020-09-10,0-1 Miles,London,United Kingdom
21012,Marie,Vance,Marie Vance,1965-01-18,M,Female,20000,2,Partial College,Manual,2020-09-25,2-5 Miles,Bury,United Kingdom
21013,Connor,Nelson,Connor Nelson,1963-10-30,M,Male,20000,2,Partial College,Manual,2021-01-27,2-5 Miles,Dunkerque,France
21014,Diana,Carlson,Diana Carlson,1963-10-21,M,Female,20000,2,Partial College,Manual,2021-01-16,0-1 Miles,Les Ulis,France
21015,Diane,Hernandez,Diane Hernandez,1969-02-28,M,Female,30000,1,Graduate Degree,Clerical,2020-11-19,0-1 Miles,Mühlheim,Germany
21016,Michele,Kapoor,Michele Kapoor,1971-08-05,M,Female,30000,3,Graduate Degree,Clerical,2020-12-01,0-1 Miles,Berlin,Germany
21017,Leslie,Romero,Leslie Romero,1965-10-06,M,Female,30000,3,Graduate Degree,Clerical,2021-01-12,0-1 Miles,Paris,France
21018,Sheila,Serrano,Sheila Serrano,1971-07-20,M,Female,30000,3,Graduate Degree,Clerical,2020-09-24,0-1 Miles,Birmingham,United Kingdom
21019,Monica,Prasad,Monica Prasad,1965-11-11,S,Female,40000,3,Graduate Degree,Clerical,2021-10-31,0-1 Miles,Roissy en Brie,France
21020,Omar,Ye,Omar Ye,1970-02-18,M,Male,30000,3,Bachelors,Clerical,2020-09-04,0-1 Miles,Oxon,United Kingdom
21021,Gary,Serrano,Gary Serrano,1965-01-07,M,Male,30000,0,Bachelors,Clerical,2021-02-05,0-1 Miles,Paris,France
21022,Bianca,Huang,Bianca Huang,1963-12-12,M,Female,30000,1,Bachelors,Clerical,2021-02-19,0-1 Miles,Suresnes,France
21023,Cara,Wang,Cara Wang,1981-01-16,M,Female,10000,1,High School,Manual,2021-05-16,5-10 Miles,West Sussex,United Kingdom
21024,Lori,Jimenez,Lori Jimenez,1975-07-04,S,Female,10000,1,High School,Manual,2021-02-17,2-5 Miles,Paris,France
21025,Cedric,Wu,Cedric Wu,1976-01-15,S,Male,10000,1,High School,Manual,2021-10-26,0-1 Miles,Warrington,United Kingdom
21026,Clifford,Fernandez,Clifford Fernandez,1975-09-18,S,Male,20000,0,Partial College,Manual,2021-05-04,2-5 Miles,London,United Kingdom
21027,Luke,Nelson,Luke Nelson,1975-09-21,S,Male,20000,0,Partial College,Manual,2020-09-08,1-2 Miles,Cheltenham,United Kingdom
21028,Joe,Suri,Joe Suri,1981-10-19,S,Male,20000,0,Partial College,Manual,2021-09-18,2-5 Miles,Cambridge,United Kingdom
21029,Kristi,Martin,Kristi Martin,1975-02-12,S,Female,10000,2,High School,Manual,2020-12-22,0-1 Miles,Saarlouis,Germany
21030,Lindsay,Xu,Lindsay Xu,1981-10-19,S,Female,30000,0,Bachelors,Clerical,2021-02-10,0-1 Miles,Paris,France
